time,gFx,gFy,gFz,gFTotal
37.606894969940186,0.442413330078125,-1.0756072998046875,0.1854705810546875,1.178
37.61715221405029,0.471710205078125,-1.1938018798828125,0.212554931640625,1.301
37.637710094451904,0.599517822265625,-1.438232421875,0.2845916748046875,1.584
37.63968515396118,0.599517822265625,-1.438232421875,0.2845916748046875,1.584
37.648630142211914,0.687347412109375,-1.5441741943359375,0.350494384765625,1.726
37.65717005729675,0.6934051513671875,-1.504608154296875,0.3752899169921875,1.699
37.668724060058594,0.627685546875,-1.342926025390625,0.3370361328125,1.52
37.678325176239014,0.579742431640625,-1.2322845458984375,0.2487030029296875,1.384
37.6885552406311,0.577362060546875,-1.18536376953125,0.194671630859375,1.333
37.698030948638916,0.6042938232421875,-1.182373046875,0.14202880859375,1.335
37.70717716217041,0.626861572265625,-1.190704345703125,0.079376220703125,1.348
37.717390060424805,0.6336822509765625,-1.1571807861328125,0.0390777587890625,1.32
37.73735427856445,0.634765625,-1.1057586669921875,0.031524658203125,1.275
37.740057945251465,0.634765625,-1.1057586669921875,0.031524658203125,1.275
37.74869728088379,0.6366424560546875,-1.132171630859375,0.043731689453125,1.3
37.75761795043945,0.6402587890625,-1.1800079345703125,0.094451904296875,1.346
37.76889514923096,0.6514892578125,-1.214935302734375,0.1238861083984375,1.384
37.77854919433594,0.657073974609375,-1.2214508056640625,0.125732421875,1.393
37.788772106170654,0.656341552734375,-1.18243408203125,0.1018524169921875,1.356
37.79802417755127,0.6529541015625,-1.131591796875,0.071258544921875,1.308
37.80776810646057,0.628875732421875,-1.0692901611328125,0.0599365234375,1.242
37.81771898269653,0.5939483642578125,-0.9962005615234375,0.05645751953125,1.161
37.83772015571594,0.5412445068359375,-0.8823089599609375,0.076507568359375,1.038
37.84037804603577,0.5412445068359375,-0.8823089599609375,0.076507568359375,1.038
37.84931516647339,0.5405426025390625,-0.87860107421875,0.09765625,1.036
37.85774898529053,0.5550079345703125,-0.9100494384765625,0.1226348876953125,1.073
37.8693790435791,0.5619049072265625,-0.9132080078125,0.1580047607421875,1.084
37.87896108627319,0.5629425048828125,-0.8977508544921875,0.1963958740234375,1.078
37.88935613632202,0.564605712890625,-0.901519775390625,0.2355499267578125,1.089
37.89886212348938,0.550506591796875,-0.8987884521484375,0.292877197265625,1.094
37.9080810546875,0.52703857421875,-0.8749542236328125,0.340362548828125,1.077
37.91830921173096,0.513763427734375,-0.8564300537109375,0.3401031494140625,1.055
37.93936610221863,0.4938812255859375,-0.847625732421875,0.3027191162109375,1.027
37.94133710861206,0.4938812255859375,-0.847625732421875,0.3027191162109375,1.027
37.94957613945007,0.4855499267578125,-0.8386688232421875,0.29315185546875,1.012
37.95812511444092,0.47064208984375,-0.8163909912109375,0.290435791015625,0.986
37.97019815444946,0.4536285400390625,-0.8024444580078125,0.2967681884765625,0.968
37.97922897338867,0.4447784423828125,-0.8004302978515625,0.304534912109375,0.965
37.989930152893066,0.447265625,-0.803070068359375,0.3050994873046875,0.969
37.998839139938354,0.4504547119140625,-0.8020172119140625,0.3044281005859375,0.969
38.00834512710571,0.443878173828125,-0.786773681640625,0.3062591552734375,0.954
38.0185489654541,0.4361572265625,-0.7711639404296875,0.30517578125,0.937
38.03990602493286,0.4142913818359375,-0.741851806640625,0.3014984130859375,0.902
38.04218626022339,0.4142913818359375,-0.741851806640625,0.3014984130859375,0.902
38.05016326904297,0.4116363525390625,-0.7333221435546875,0.2885284423828125,0.889
38.05862212181091,0.41107177734375,-0.7122039794921875,0.2767486572265625,0.868
38.070136070251465,0.4133148193359375,-0.6831817626953125,0.2760009765625,0.845
38.08006000518799,0.414276123046875,-0.655120849609375,0.2866363525390625,0.826
38.08986520767212,0.40643310546875,-0.619140625,0.30712890625,0.802
38.09944820404053,0.3931732177734375,-0.575408935546875,0.32708740234375,0.77
38.10856819152832,0.389556884765625,-0.549407958984375,0.346527099609375,0.757
38.11876106262207,0.394622802734375,-0.557952880859375,0.361236572265625,0.773
38.13907718658447,0.4011993408203125,-0.619354248046875,0.395294189453125,0.837
38.14174222946167,0.4011993408203125,-0.619354248046875,0.395294189453125,0.837
38.15011024475098,0.4044342041015625,-0.6252288818359375,0.4019012451171875,0.846
38.15883922576904,0.40191650390625,-0.610748291015625,0.4034576416015625,0.835
38.1703839302063,0.4020538330078125,-0.59979248046875,0.4003753662109375,0.826
38.17991018295288,0.40643310546875,-0.6079864501953125,0.4019775390625,0.835
38.1902551651001,0.4114227294921875,-0.630126953125,0.4136962890625,0.859
38.200040102005005,0.418304443359375,-0.652679443359375,0.4264678955078125,0.885
38.20893907546997,0.4251251220703125,-0.66925048828125,0.436798095703125,0.905
38.21908092498779,0.4314727783203125,-0.6796112060546875,0.444488525390625,0.92
38.23818397521973,0.4339752197265625,-0.664306640625,0.449859619140625,0.912
38.240607261657715,0.429107666015625,-0.62322998046875,0.45294189453125,0.882
38.250489234924316,0.4264984130859375,-0.5855865478515625,0.4544830322265625,0.855
38.25928211212158,0.43365478515625,-0.57305908203125,0.4611663818359375,0.854
38.27074313163757,0.4409942626953125,-0.5808258056640625,0.47906494140625,0.873
38.280192136764526,0.44952392578125,-0.6063995361328125,0.4918975830078125,0.901
38.290568113327026,0.4508819580078125,-0.635833740234375,0.50372314453125,0.928
38.29997515678406,0.4425048828125,-0.6510162353515625,0.51910400390625,0.943
38.309340953826904,0.444183349609375,-0.6583251953125,0.520843505859375,0.95
38.31924605369568,0.4395599365234375,-0.6361083984375,0.5206756591796875,0.932
38.33867406845093,0.4315185546875,-0.595703125,0.51312255859375,0.897
38.34138107299805,0.4241790771484375,-0.546234130859375,0.509857177734375,0.859
38.35079526901245,0.4203643798828125,-0.5006256103515625,0.5074310302734375,0.828
38.359535217285156,0.4169158935546875,-0.4640655517578125,0.500640869140625,0.8
38.37099599838257,0.400909423828125,-0.426300048828125,0.49884033203125,0.769
38.38064527511597,0.3818817138671875,-0.4070281982421875,0.49664306640625,0.747
38.39090704917908,0.3667144775390625,-0.402801513671875,0.4964141845703125,0.737
38.40035104751587,0.34222412109375,-0.391937255859375,0.5011444091796875,0.722
38.40971803665161,0.33099365234375,-0.39276123046875,0.4965667724609375,0.714
38.41994309425354,0.3165435791015625,-0.3776092529296875,0.4832916259765625,0.69
38.4403121471405,0.307708740234375,-0.4105987548828125,0.4259033203125,0.667
38.44223213195801,0.307708740234375,-0.4105987548828125,0.4259033203125,0.667
38.451064109802246,0.326751708984375,-0.532012939453125,0.3951568603515625,0.739
38.459731101989746,0.3339080810546875,-0.6387481689453125,0.367523193359375,0.809
38.47125315666199,0.3257293701171875,-0.706634521484375,0.339569091796875,0.849
38.48130226135254,0.307952880859375,-0.73956298828125,0.326873779296875,0.865
38.49123406410217,0.2969207763671875,-0.72686767578125,0.3328094482421875,0.853
38.500755071640015,0.28985595703125,-0.6479949951171875,0.3585968017578125,0.795
38.51003122329712,0.27685546875,-0.5219879150390625,0.38397216796875,0.705
38.5199830532074,0.266357421875,-0.420501708984375,0.4005279541015625,0.639
38.53958606719971,0.2512054443359375,-0.3096160888671875,0.426605224609375,0.584
38.542344093322754,0.2512054443359375,-0.3096160888671875,0.426605224609375,0.584
38.55158305168152,0.225494384765625,-0.2783660888671875,0.43304443359375,0.562
38.56029510498047,0.2089080810546875,-0.3340911865234375,0.4244232177734375,0.579
38.57180595397949,0.2317352294921875,-0.481109619140625,0.409393310546875,0.673
38.58145093917847,0.2521820068359375,-0.569244384765625,0.396026611328125,0.738
38.591615200042725,0.2749481201171875,-0.622314453125,0.3906097412109375,0.785
38.601120948791504,0.300567626953125,-0.64263916015625,0.4231109619140625,0.826
38.61031103134155,0.3629608154296875,-0.65704345703125,0.47540283203125,0.889
38.62018394470215,0.6144866943359375,-1.021026611328125,1.0221710205078125,1.57
38.64063596725464,0.9790802001953125,-1.2146453857421875,1.63604736328125,2.261
38.643425941467285,0.9790802001953125,-1.2146453857421875,1.63604736328125,2.261
38.652080059051514,0.6204681396484375,-0.4826202392578125,1.0187835693359375,1.287
38.66048812866211,0.40576171875,-0.126007080078125,0.9586639404296875,1.049
38.6722092628479,0.2667694091796875,0.0145721435546875,0.646820068359375,0.7
38.68191909790039,0.1717376708984375,-0.01116943359375,0.5092620849609375,0.538
38.69239616394043,0.068817138671875,-0.1063385009765625,0.5092926025390625,0.525
38.7015380859375,0.0471954345703125,-0.3249053955078125,0.5750579833984375,0.662
38.710793018341064,0.0788726806640625,-0.6031036376953125,0.7816925048828125,0.99
38.72075796127319,0.132110595703125,-0.7309722900390625,0.7841796875,1.08
38.74118113517761,0.2751617431640625,-0.68597412109375,0.3251495361328125,0.807
38.74313020706177,0.2751617431640625,-0.68597412109375,0.3251495361328125,0.807
38.75215721130371,0.264617919921875,-0.770416259765625,0.398406982421875,0.907
38.760966062545776,0.0810699462890625,-0.98956298828125,0.6844024658203125,1.206
38.7725031375885,0.0245361328125,-0.84759521484375,0.63214111328125,1.058
38.782402992248535,0.0384063720703125,-0.5859527587890625,0.6316070556640625,0.862
38.792596101760864,0.00048828125,-0.5222320556640625,0.77008056640625,0.93
38.80187511444092,0.00311279296875,-0.5177764892578125,0.7414398193359375,0.904
38.81122612953186,-0.0130462646484375,-0.5291290283203125,0.7128448486328125,0.888
38.821184158325195,-0.09100341796875,-0.5405731201171875,0.667877197265625,0.864
38.84185218811035,-0.446929931640625,-0.6890869140625,0.821929931640625,1.162
38.843863010406494,-0.446929931640625,-0.6890869140625,0.821929931640625,1.162
38.852729082107544,-0.49371337890625,-0.6087188720703125,0.828460693359375,1.14
38.861202239990234,-0.5141448974609375,-0.6024322509765625,0.8573760986328125,1.167
38.87272596359253,-0.458099365234375,-0.569183349609375,0.8973541259765625,1.157
38.88277816772461,-0.3516082763671875,-0.511383056640625,0.9703826904296875,1.152
38.892574071884155,-0.2170867919921875,-0.4751434326171875,1.1815948486328125,1.292
38.90195608139038,-0.0973968505859375,-0.469696044921875,1.2344207763671875,1.324
38.9114191532135,-0.0143280029296875,-0.4426116943359375,1.0244140625,1.116
38.921432971954346,0.031494140625,-0.3852691650390625,0.832855224609375,0.918
38.940983057022095,0.04962158203125,-0.3717193603515625,0.7912445068359375,0.876
38.943843126297,0.04962158203125,-0.3717193603515625,0.7912445068359375,0.876
38.953110218048096,0.0627899169921875,-0.3930816650390625,0.86602783203125,0.953
38.96162223815918,0.086029052734375,-0.4192047119140625,0.9514312744140625,1.043
38.97328996658325,0.0732574462890625,-0.437408447265625,0.9834136962890625,1.079
38.98293709754944,0.014923095703125,-0.4469757080078125,0.967620849609375,1.066
38.99299907684326,-0.04290771484375,-0.4713592529296875,0.9295806884765625,1.043
39.00252604484558,-0.08331298828125,-0.5245819091796875,0.8670196533203125,1.017
39.0118670463562,-0.107452392578125,-0.5465087890625,0.8473663330078125,1.014
39.02178406715393,-0.11181640625,-0.5538177490234375,0.8668365478515625,1.035
39.041029930114746,-0.117584228515625,-0.557525634765625,0.910247802734375,1.074
39.04356002807617,-0.1221771240234375,-0.533966064453125,0.9373779296875,1.086
39.05335092544556,-0.115478515625,-0.500640869140625,0.939910888671875,1.071
39.06204104423523,-0.09613037109375,-0.43731689453125,0.9569091796875,1.056
39.073370933532715,-0.115447998046875,-0.446014404296875,0.9243011474609375,1.033
39.08323907852173,-0.1500701904296875,-0.4573516845703125,0.93365478515625,1.05
39.093346118927,-0.155426025390625,-0.454986572265625,0.918487548828125,1.037
39.10286903381348,-0.158203125,-0.4789581298828125,0.869873046875,1.006
39.11211109161377,-0.1729736328125,-0.528167724609375,0.841217041015625,1.008
39.12212896347046,-0.1903076171875,-0.5901336669921875,0.849334716796875,1.052
39.141162157058716,-0.1796722412109375,-0.6242523193359375,0.8457489013671875,1.066
39.14396095275879,-0.1864776611328125,-0.6386260986328125,0.8337249755859375,1.067
39.15369915962219,-0.2020111083984375,-0.6378936767578125,0.8027801513671875,1.045
39.162511110305786,-0.2136077880859375,-0.6297149658203125,0.7608184814453125,1.01
39.17399597167969,-0.2212677001953125,-0.61529541015625,0.745330810546875,0.991
39.18378210067749,-0.2353057861328125,-0.567840576171875,0.77484130859375,0.989
39.193424224853516,-0.237701416015625,-0.5199432373046875,0.7647247314453125,0.955
39.203211069107056,-0.2741241455078125,-0.512603759765625,0.7274627685546875,0.931
39.212502002716064,-0.2970123291015625,-0.501007080078125,0.766845703125,0.963
39.22265815734863,-0.3061676025390625,-0.4377288818359375,0.792388916015625,0.956
39.2415931224823,-0.34112548828125,-0.3853912353515625,0.7659454345703125,0.923
39.244362115859985,-0.4152069091796875,-0.3270111083984375,0.757843017578125,0.924
39.253539085388184,-0.513458251953125,-0.285614013671875,0.7843017578125,0.98
39.26244115829468,-0.5869598388671875,-0.3854217529296875,0.7770843505859375,1.047
39.27383327484131,-0.5833587646484375,-0.4342041015625,0.7763519287109375,1.064
39.28371214866638,-0.58807373046875,-0.4332427978515625,0.7510223388671875,1.048
39.293710231781006,-0.5670013427734375,-0.3936920166015625,0.759521484375,1.026
39.30342507362366,-0.5555877685546875,-0.3359222412109375,0.7646026611328125,1.003
39.312623023986816,-0.537933349609375,-0.3492889404296875,0.757232666015625,0.992
39.32318115234375,-0.47601318359375,-0.3513336181640625,0.763336181640625,0.966
39.34311509132385,-0.366363525390625,-0.19000244140625,0.8510284423828125,0.946
39.34503793716431,-0.366363525390625,-0.19000244140625,0.8510284423828125,0.946
39.35425424575806,-0.4070281982421875,-0.1716156005859375,0.8849945068359375,0.989
39.36285614967346,-0.4668121337890625,-0.100982666015625,0.8261566162109375,0.954
39.37407827377319,-0.55877685546875,-0.0643463134765625,0.74407958984375,0.933
39.38400602340698,-0.6440582275390625,-0.120819091796875,0.68194580078125,0.946
39.394264221191406,-0.67742919921875,-0.205780029296875,0.7020111083984375,0.997
39.4036910533905,-0.6584930419921875,-0.2919921875,0.7406463623046875,1.033
39.413233280181885,-0.6280517578125,-0.3649749755859375,0.7596893310546875,1.051
39.42357921600342,-0.571044921875,-0.419403076171875,0.6959991455078125,0.993
39.444169998168945,-0.5576629638671875,-0.321929931640625,0.6477813720703125,0.913
39.44629621505737,-0.5576629638671875,-0.321929931640625,0.6477813720703125,0.913
39.45444393157959,-0.570892333984375,-0.25506591796875,0.683929443359375,0.927
39.46313405036926,-0.5245513916015625,-0.2216644287109375,0.66436767578125,0.875
39.474380016326904,-0.526458740234375,-0.178375244140625,0.69976806640625,0.894
39.484363079071045,-0.5395050048828125,-0.153076171875,0.738525390625,0.927
39.49465799331665,-0.56378173828125,-0.1363677978515625,0.7182159423828125,0.923
39.50404119491577,-0.600372314453125,-0.130279541015625,0.6965484619140625,0.929
39.51353311538696,-0.6013336181640625,-0.158477783203125,0.64263916015625,0.894
39.52337908744812,-0.6108856201171875,-0.1908111572265625,0.6333160400390625,0.9
39.543251037597656,-0.6047821044921875,-0.2216949462890625,0.67889404296875,0.936
39.546014070510864,-0.6047821044921875,-0.2216949462890625,0.67889404296875,0.936
39.554728984832764,-0.590423583984375,-0.2264862060546875,0.7388153076171875,0.972
39.56350111961365,-0.5801239013671875,-0.2318878173828125,0.796661376953125,1.012
39.57498812675476,-0.577972412109375,-0.24542236328125,0.82464599609375,1.036
39.58488321304321,-0.5519866943359375,-0.292266845703125,0.7853851318359375,1.003
39.59501910209656,-0.5483551025390625,-0.320037841796875,0.7623748779296875,0.992
39.60430407524109,-0.531280517578125,-0.3397369384765625,0.74993896484375,0.98
39.61386823654175,-0.5040130615234375,-0.3367919921875,0.770660400390625,0.98
39.623844146728516,-0.473785400390625,-0.3045501708984375,0.82147216796875,0.996
39.64375019073486,-0.413787841796875,-0.211639404296875,0.915618896484375,1.027
39.646554946899414,-0.413787841796875,-0.211639404296875,0.915618896484375,1.027
39.65540027618408,-0.4007415771484375,-0.1915435791015625,0.93487548828125,1.035
39.66399097442627,-0.4016265869140625,-0.1877288818359375,0.93927001953125,1.039
39.67552614212036,-0.4076690673828125,-0.2009735107421875,0.9260406494140625,1.032
39.6853141784668,-0.4466552734375,-0.2099609375,0.9355621337890625,1.058
39.69543409347534,-0.4743499755859375,-0.2292327880859375,0.910125732421875,1.052
39.70488214492798,-0.4611663818359375,-0.27490234375,0.8253631591796875,0.985
39.71403217315674,-0.4611358642578125,-0.281982421875,0.8096771240234375,0.974
39.72435712814331,-0.4225006103515625,-0.2851104736328125,0.79931640625,0.948
39.745079040527344,-0.3050537109375,-0.341949462890625,0.8068695068359375,0.928
39.747008085250854,-0.3050537109375,-0.341949462890625,0.8068695068359375,0.928
39.75542116165161,-0.2538299560546875,-0.3872528076171875,0.8314056396484375,0.952
39.76442623138428,-0.2235565185546875,-0.4367218017578125,0.8729248046875,1.001
39.7758002281189,-0.1989593505859375,-0.455078125,0.9558563232421875,1.077
39.78583312034607,-0.157989501953125,-0.4857025146484375,0.9382476806640625,1.068
39.79573392868042,-0.1609344482421875,-0.514495849609375,0.871002197265625,1.024
39.805230140686035,-0.1725921630859375,-0.4608612060546875,0.8901824951171875,1.017
39.8146390914917,-0.146697998046875,-0.4089202880859375,0.906829833984375,1.006
39.824543952941895,-0.1367950439453125,-0.381591796875,0.8658905029296875,0.956
39.8439040184021,-0.19219970703125,-0.3807830810546875,0.81951904296875,0.924
39.84679913520813,-0.21697998046875,-0.280731201171875,0.7980804443359375,0.873
39.85627794265747,-0.18463134765625,-0.1457977294921875,0.9150848388671875,0.945
39.864768981933594,-0.146575927734375,-0.042022705078125,0.9891357421875,1.001
39.87638211250305,-0.107208251953125,0.0332183837890625,1.02838134765625,1.034
39.88625907897949,-0.0624237060546875,0.0811767578125,1.0872344970703125,1.092
39.89629316329956,-0.0234375,0.0948333740234375,1.181121826171875,1.185
39.90584325790405,0.02288818359375,0.1041412353515625,1.2398834228515625,1.244
39.9150071144104,0.115875244140625,0.1523284912109375,1.34246826171875,1.356
39.92503809928894,0.3940887451171875,0.1662750244140625,1.7190399169921875,1.771
39.944260120391846,0.4854888916015625,0.0721588134765625,1.51202392578125,1.59
39.94724702835083,0.3077392578125,-0.0194091796875,1.1254425048828125,1.167
39.95642900466919,0.20318603515625,-0.113616943359375,1.1353759765625,1.159
39.96546506881714,0.1514129638671875,-0.23345947265625,1.1428070068359375,1.176
39.976513147354126,0.0680389404296875,-0.273712158203125,1.1334686279296875,1.168
39.98644208908081,-0.014312744140625,-0.2486114501953125,1.0786590576171875,1.107
39.99635910987854,-0.0540771484375,-0.1977081298828125,1.0197296142578125,1.04
40.00596904754639,-0.0712738037109375,-0.11676025390625,0.946624755859375,0.956
40.01553297042847,-0.08953857421875,-0.0749053955078125,0.9010772705078125,0.909
40.025208950042725,-0.082183837890625,-0.113983154296875,0.8406982421875,0.852
40.044695138931274,-0.0841217041015625,-0.0950775146484375,0.7504730224609375,0.761
40.04762506484985,-0.12005615234375,0.030914306640625,0.7061004638671875,0.717
40.05690622329712,-0.215972900390625,0.060546875,0.69964599609375,0.735
40.06543707847595,-0.325408935546875,0.0838775634765625,0.7157135009765625,0.791
40.076863050460815,-0.3882293701171875,0.0887298583984375,0.88092041015625,0.967
40.08656907081604,-0.350677490234375,0.1070098876953125,1.0908203125,1.151
40.09673309326172,-0.2576751708984375,0.1387786865234375,1.2547454833984375,1.288
40.10631227493286,-0.1713409423828125,0.1040191650390625,1.1938018798828125,1.211
40.115493059158325,-0.1063232421875,0.0693817138671875,1.0504608154296875,1.058
40.1255669593811,-0.037353515625,0.074127197265625,1.00048828125,1.004
40.14494514465332,0.0528717041015625,0.0682830810546875,0.988525390625,0.992
40.14785099029541,0.121917724609375,0.0220489501953125,0.969085693359375,0.977
40.15712904930115,0.17999267578125,-0.0093841552734375,1.0127410888671875,1.029
40.16579818725586,0.2070770263671875,-0.029571533203125,1.030487060546875,1.052
40.17720007896423,0.1869964599609375,-0.0274200439453125,0.9971771240234375,1.015
40.18720197677612,0.1414642333984375,0.0059661865234375,1.0123443603515625,1.022
40.19712209701538,0.1387786865234375,0.00360107421875,1.1190643310546875,1.128
40.20661401748657,0.1547698974609375,-0.0553131103515625,1.1859893798828125,1.197
40.216328144073486,0.1451568603515625,-0.0990142822265625,1.1982269287109375,1.211
40.226022243499756,0.133941650390625,-0.0955963134765625,1.19061279296875,1.202
40.24750113487244,0.1400146484375,-0.067047119140625,1.13555908203125,1.146
40.24968910217285,0.1400146484375,-0.067047119140625,1.13555908203125,1.146
40.25744605064392,0.1249847412109375,-0.0615997314453125,1.0934600830078125,1.102
40.26619815826416,0.0839996337890625,-0.0939483642578125,1.03369140625,1.041
40.27748727798462,0.0345611572265625,-0.06524658203125,1.016326904296875,1.019
40.287336111068726,0.0022125244140625,0.0172882080078125,1.0719146728515625,1.072
40.29773807525635,0.005126953125,0.07470703125,1.112274169921875,1.115
40.30691909790039,0.018890380859375,0.0865478515625,1.123687744140625,1.127
40.316226959228516,0.0075225830078125,0.05322265625,1.137725830078125,1.139
40.32624316215515,-0.0313262939453125,0.026947021484375,1.1707305908203125,1.171
40.34850311279297,-0.0758209228515625,0.0830841064453125,1.0853118896484375,1.091
40.34873294830322,-0.0758209228515625,0.0830841064453125,1.0853118896484375,1.091
40.35766911506653,-0.0771942138671875,0.119964599609375,0.9664459228515625,0.977
40.366207122802734,-0.069183349609375,0.1361083984375,0.8433685302734375,0.857
40.37779426574707,-0.049560546875,0.1381988525390625,0.822662353515625,0.836
40.38778805732727,-0.0711822509765625,0.1198883056640625,0.8522186279296875,0.864
40.39776802062988,-0.082550048828125,0.1223907470703125,0.8773345947265625,0.89
40.407193183898926,-0.080474853515625,0.14898681640625,0.895751953125,0.912
40.416375160217285,-0.07916259765625,0.200164794921875,0.9190216064453125,0.944
40.42662715911865,-0.0867767333984375,0.2488861083984375,0.9386138916015625,0.975
40.44579219818115,-0.1077728271484375,0.27545166015625,1.003448486328125,1.046
40.448604106903076,-0.13299560546875,0.2724151611328125,1.0887908935546875,1.13
40.45805025100708,-0.15325927734375,0.273651123046875,1.096588134765625,1.141
40.46664619445801,-0.164337158203125,0.2943267822265625,1.018310546875,1.073
40.47807693481445,-0.1594696044921875,0.3081207275390625,0.9088897705078125,0.973
40.48800206184387,-0.149169921875,0.3025054931640625,0.8366546630859375,0.902
40.49811601638794,-0.138031005859375,0.2961273193359375,0.8154754638671875,0.878
40.50757813453674,-0.1228790283203125,0.3048095703125,0.8458251953125,0.907
40.516831159591675,-0.0998992919921875,0.3287200927734375,0.8791961669921875,0.944
40.52741193771362,-0.086273193359375,0.3594207763671875,0.910003662109375,0.982
40.54698610305786,-0.05267333984375,0.3928070068359375,0.9448089599609375,1.025
40.54955315589905,-0.05267333984375,0.3928070068359375,0.9448089599609375,1.025
40.55839920043945,-0.0430755615234375,0.3813323974609375,0.9853973388671875,1.057
40.56734800338745,-0.036041259765625,0.3707733154296875,0.921905517578125,0.994
40.578442096710205,-0.0362701416015625,0.3729400634765625,0.800933837890625,0.884
40.58832406997681,-0.0389404296875,0.3801422119140625,0.7492523193359375,0.841
40.598379135131836,-0.0193328857421875,0.3848876953125,0.7846221923828125,0.874
40.60785722732544,0.018951416015625,0.4061431884765625,0.858306884765625,0.95
40.6170859336853,0.075531005859375,0.4289398193359375,0.926025390625,1.023
40.62725305557251,0.1490325927734375,0.4296875,0.9309234619140625,1.036
40.64802598953247,0.2155303955078125,0.3282318115234375,0.9295654296875,1.009
40.649959087371826,0.2155303955078125,0.3282318115234375,0.9295654296875,1.009
40.65878915786743,0.092926025390625,0.2351531982421875,0.8861541748046875,0.922
40.66739892959595,-0.0664825439453125,0.177398681640625,0.7998046875,0.822
40.67885112762451,-0.1291351318359375,0.1780242919921875,0.7305145263671875,0.763
40.688799142837524,-0.1230010986328125,0.190185546875,0.7076873779296875,0.743
40.699114084243774,-0.11566162109375,0.165191650390625,0.5884246826171875,0.622
40.70832014083862,-0.0875396728515625,0.1703643798828125,0.4599456787109375,0.498
40.71796417236328,0.015960693359375,0.316680908203125,0.5248260498046875,0.613
40.72769117355347,0.1590576171875,0.50128173828125,0.615631103515625,0.81
40.74689817428589,0.256134033203125,0.64349365234375,0.6278533935546875,0.935
40.7495801448822,0.3364410400390625,0.7281951904296875,0.4914398193359375,0.941
40.75922107696533,0.4451751708984375,0.7701568603515625,0.2607574462890625,0.927
40.76776123046875,0.56982421875,0.8123016357421875,0.0209808349609375,0.992
40.779202938079834,0.6974029541015625,0.8943939208984375,-0.0009765625,1.134
40.78928995132446,0.8546600341796875,1.00579833984375,0.163665771484375,1.33
40.799166202545166,0.980194091796875,1.0454254150390625,0.367401123046875,1.479
40.80876302719116,1.0709991455078125,0.9829864501953125,0.47711181640625,1.53
40.81821298599243,1.174163818359375,0.9072113037109375,0.53399658203125,1.577
40.82807111740112,1.2586669921875,0.85498046875,0.4478607177734375,1.586
40.848647117614746,1.218109130859375,0.9373626708984375,0.1881866455078125,1.549
40.85060715675354,1.218109130859375,0.9373626708984375,0.1881866455078125,1.549
40.859713077545166,1.124603271484375,0.9015655517578125,-0.0213623046875,1.442
40.868688106536865,1.0440521240234375,0.7570953369140625,-0.2102508544921875,1.307
40.87975811958313,1.0171051025390625,0.6081085205078125,-0.288726806640625,1.22
40.889472007751465,0.9892578125,0.454864501953125,-0.350006103515625,1.144
40.8996319770813,0.9617919921875,0.3212432861328125,-0.483245849609375,1.123
40.90883827209473,0.93463134765625,0.203125,-0.6480712890625,1.155
40.91852807998657,0.827056884765625,0.1766357421875,-0.571502685546875,1.021
40.92840003967285,0.6531829833984375,0.2868804931640625,-0.35760498046875,0.798
40.948976039886475,0.2163238525390625,0.45703125,-0.3480377197265625,0.614
40.95089292526245,0.2163238525390625,0.45703125,-0.3480377197265625,0.614
40.959492206573486,0.019805908203125,0.4566650390625,-0.58990478515625,0.746
40.968348026275635,-0.088531494140625,0.5016326904296875,-0.8173065185546875,0.963
40.979679107666016,-0.10137939453125,0.5753326416015625,-1.0782928466796875,1.226
40.989742279052734,-0.102874755859375,0.5845794677734375,-1.3935089111328125,1.515
40.99975109100342,-0.11138916015625,0.634002685546875,-1.4795684814453125,1.614
41.009114265441895,-0.1264190673828125,0.6686553955078125,-1.2337646484375,1.409
41.01855421066284,-0.1484375,0.5923004150390625,-0.959259033203125,1.137
41.028594970703125,-0.1418304443359375,0.4395294189453125,-0.7878875732421875,0.913
41.04920196533203,-0.038787841796875,0.1684722900390625,-0.78167724609375,0.801
41.051114082336426,-0.038787841796875,0.1684722900390625,-0.78167724609375,0.801
41.060054063797,0.017059326171875,0.0823516845703125,-0.8641204833984375,0.868
41.06878995895386,0.0907440185546875,0.056365966796875,-0.897796630859375,0.904
41.08036804199219,0.1522979736328125,0.0519256591796875,-0.8726654052734375,0.887
41.089964151382446,0.18304443359375,0.046630859375,-0.844024658203125,0.865
41.100059032440186,0.205902099609375,0.065887451171875,-0.8486480712890625,0.876
41.10957098007202,0.2270660400390625,0.107269287109375,-0.87811279296875,0.913
41.1189501285553,0.2570648193359375,0.1327362060546875,-0.9009857177734375,0.946
41.12877416610718,0.278167724609375,0.1517486572265625,-0.9114532470703125,0.965
41.14880609512329,0.326080322265625,0.1322021484375,-0.9922332763671875,1.053
41.151339054107666,0.326080322265625,0.1322021484375,-0.9922332763671875,1.053
41.160459995269775,0.3969573974609375,0.11358642578125,-1.0333709716796875,1.113
41.16908121109009,0.44342041015625,0.144775390625,-1.09173583984375,1.187
41.18040418624878,0.440216064453125,0.1683502197265625,-1.136260986328125,1.23
41.19049119949341,0.4073638916015625,0.2007598876953125,-1.125396728515625,1.214
41.20029807090759,0.36224365234375,0.1972808837890625,-1.0914154052734375,1.167
41.20990705490112,0.33843994140625,0.1862640380859375,-1.026824951171875,1.097
41.21923208236694,0.3228302001953125,0.18682861328125,-0.95587158203125,1.026
41.22929525375366,0.31353759765625,0.1862640380859375,-0.8927154541015625,0.964
